id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
18702360,Top Location-Bright -WiFi-A/C,127569594,Borja,Centro,Embajadores,40.40907,-3.70761,Entire home/apt,122,1,724,2025-08-30,7.15,8,128,55,
18715950,"4 Habitaciones en barrio Almagro, IDEAL FAMILIAS",130135247,Elvira,Chamberí,Almagro,40.43484,-3.6916,Entire home/apt,,3,0,,,1,0,0,
18719337,"Quiet, confortable and elegant",25861473,Ana,Villa de Vallecas,Casco Histórico de Vallecas,40.37745,-3.62325,Entire home/apt,66,1,442,2025-09-07,4.48,1,136,64,VT-5597
18735064,Acogedor piso en malasaña,6346734,Alejandro,Centro,Universidad,40.42504,-3.70368,Entire home/apt,,1,2,2018-07-15,0.02,1,0,0,
18735462,LUXURIOUS & INCREDIBLE APARTMENT IN MADRID CENTER,8124160,Flavia,Centro,Justicia,40.42079,-3.69834,Entire home/apt,,1,34,2020-01-19,0.35,10,0,0,
18741251,Lovely apartment in best location!!,16730163,Laura,Centro,Cortes,40.41431,-3.69858,Entire home/apt,,5,18,2018-11-04,0.18,1,0,0,
18742589,Estudio centro de Madrid (25m2),52873124,Víctor,Chamartín,Castilla,40.46855,-3.68574,Entire home/apt,,1,20,2020-02-16,0.20,1,0,0,
18750292,Luminous and calid right in the centre!,130442142,Lola,Centro,Justicia,40.42606,-3.69706,Entire home/apt,,4,12,2019-05-13,0.12,1,0,0,
18752763,Cozy penthouse in Santiago Bernabéu,109127284,Daniel,Tetuán,Cuatro Caminos,40.45304,-3.6926,Entire home/apt,,15,9,2022-12-23,0.09,1,0,0,
18770632,Atico en Atocha,91620597,Sebastian,Centro,Embajadores,40.40953,-3.69507,Entire home/apt,,3,3,2017-07-05,0.03,1,0,0,
18780486,Apartamento 1 dormitorio con espacios abiertos,96795800,Madrid Rental Flats,Chamberí,Almagro,40.43383,-3.69146,Entire home/apt,,5,0,,,25,0,0,E S F C N T 0 0 0 0 2810900034377600000000000000000000000000009
18781700,Alojamiento tranquilo y familiar,90670630,Irene,Barajas,Corralejos,40.46854,-3.58553,Private room,47,1,183,2025-09-12,15.17,1,1,183,
18788862,Modern new and cozy bedroom in Chamberí,3113415,Pedro,Chamberí,Rios Rosas,40.44465,-3.7016,Private room,68,7,11,2025-04-06,0.11,3,311,2,
18790669,H,121024104,Ruben,Moncloa - Aravaca,Ciudad Universitaria,40.45733,-3.71576,Entire home/apt,,7,0,,,1,0,0,
18798332,Apartamento 2 habitaciones,11650026,Apavonia,Latina,Cármenes,40.40277,-3.74163,Entire home/apt,166,7,32,2025-05-26,0.32,4,327,5,ESFCNT00002817600085170900000000000000000000000000003
18803182,Bright & Cozy 2BD 2BTH with Balcony - Chueca,115485713,Evaristo,Centro,Justicia,40.4232,-3.69837,Entire home/apt,245,1,269,2025-09-03,2.66,4,272,44,ESFCNT00002810900043744400000000000000000000000000005
18808253,Plaza de Chueca - The place to be,12206959,Claire,Centro,Justicia,40.42423,-3.69724,Entire home/apt,,1,1,2017-07-28,0.01,1,0,0,
18810052,My sweet home / hogar / 멋진 나의 집 in Malasaña,130953064,Kelly,Centro,Universidad,40.42315,-3.70165,Entire home/apt,,2,36,2019-11-05,0.36,1,0,0,VT 3577
18816591,PUERTA DEL ANGEL,1408525,Mad4Rent,Latina,Puerta del Angel,40.40916,-3.73256,Entire home/apt,17159,3,63,2025-02-20,0.62,75,0,7,00
18818015,Penthouse with large terrace in the city center,16451838,Gyorgy,Centro,Universidad,40.42129,-3.70339,Entire home/apt,,3,27,2020-03-02,0.27,1,0,0,
18818916,"Habitación con cama doble, escritorio y pantalla.",51908545,Victoria,San Blas - Canillejas,Simancas,40.43294,-3.63283,Private room,32,1,228,2025-07-23,2.26,1,53,37,
18823896,3 rooms apartment in Puerta del Sol,34598812,Maroco,Centro,Sol,40.41656,-3.70445,Entire home/apt,296,1,101,2025-09-07,1.03,11,255,12,ESFCNT00002810800041940500000000000000000000000000001
18832992,"Logistics, Center and River. Best spot to discover",10569937,Ele,Moncloa - Aravaca,Casa de Campo,40.42289,-3.71677,Entire home/apt,,3,0,,,7,0,0,
18833462,Shopping and more,10569937,Ele,Chamberí,Gaztambide,40.43088,-3.71231,Entire home/apt,,3,0,,,7,0,0,
18836632,"(3,6) Moncloa- (2)Quevedo",10569937,Ele,Chamberí,Gaztambide,40.43431,-3.71268,Entire home/apt,,3,0,,,7,0,0,
18836909,Madrid by the river room1,10569937,Ele,Arganzuela,Acacias,40.40236,-3.70995,Private room,,3,0,,,7,0,0,
18837156,Madrid by the river 2,10569937,Ele,Arganzuela,Acacias,40.40139,-3.71014,Private room,,3,0,,,7,0,0,
18837266,Madrid by the river 3,10569937,Ele,Arganzuela,Acacias,40.40242,-3.70961,Private room,,3,0,,,7,0,0,
18837432,Madrid by the river 4,10569937,Ele,Arganzuela,Acacias,40.4009,-3.71129,Private room,,3,0,,,7,0,0,
18850626,Habitación privada en el centro con wifi y tv,131308210,Fiorela,Centro,Universidad,40.4244,-3.70216,Private room,,1125,59,2019-11-09,0.58,1,270,0,
18852744,Apt del rey,6489276,Matanel,Chamartín,Prosperidad,40.4415,-3.67249,Entire home/apt,,2,3,2017-06-22,0.03,1,0,0,
18862453,"NEW Apt 4 pax, CHUECA MALASAÑA, wifi",7773266,Nacho,Centro,Universidad,40.42471,-3.70097,Entire home/apt,,3,26,2019-01-05,0.26,2,0,0,
18862624,Big room near Plaza Mayor,109587379,Diana,Centro,Palacio,40.41715,-3.70964,Private room,,1,3,2017-07-02,0.03,1,0,0,
18878500,AIRPORT-WANDA-CITY CENTER-WIFI Your room!,15784616,Norma,San Blas - Canillejas,Canillejas,40.4485,-3.60755,Private room,31,1,88,2025-06-24,0.87,2,0,39,
18880964,Apartamento acceso independiente junto al Prado,131572936,Victoria,Retiro,Jerónimos,40.41398,-3.69278,Entire home/apt,,2,3,2019-07-09,0.04,2,0,0,
18894910,Apartamento atocha,131666468,Maria Lourdes,Retiro,Pacífico,40.40651,-3.68203,Entire home/apt,,4,0,,,1,0,0,
18914394,Habitación individual Príncipe Pío Zona centro,116985999,Antonio,Moncloa - Aravaca,Casa de Campo,40.42517,-3.72634,Private room,,7,0,,,1,0,0,
18922191,Descanso y Tranquilidad,131888322,Descanso Y Tranquilidad,Centro,Palacio,40.41015,-3.71252,Private room,,1,70,2021-06-06,0.69,2,0,0,
18926695,Encantador estudio con piscina,120066393,Lola,Salamanca,Lista,40.43293,-3.67317,Entire home/apt,116,2,51,2025-08-14,3.29,22,312,41,
18932588,"COZY, CUTE, AND INTIMATE STUDIO  IN LAVAPIES",120066393,Lola,Centro,Embajadores,40.41006,-3.70227,Entire home/apt,68,3,332,2025-08-25,3.29,22,226,39,
18939228,"Habitación privada con cerradura y TV, con Aire AC",67964500,Luis,Tetuán,Berruguete,40.46075,-3.70553,Private room,34,3,42,2025-07-14,1.17,1,326,19,ESHFNT00002810000007557500100000000000000000000000007
18939260,"The Vintage cottage,en paseo de delicias",120411706,Javier,Arganzuela,Chopera,40.39433,-3.69578,Entire home/apt,139,2,181,2025-08-31,1.80,2,147,19,
18942744,Habitación,132052020,Sofia,Salamanca,Lista,40.43381,-3.67598,Private room,,50,0,,,1,0,0,
18945412,Habitación doble muy céntrica,14713230,Maria,Centro,Embajadores,40.4086,-3.70448,Private room,58,3,225,2025-08-31,2.23,5,341,41,
18947268,"Private room, double bed SOL- CENTER",132095385,WioyGaby,Centro,Cortes,40.41423,-3.70184,Private room,,2,16,2018-08-29,0.16,1,0,0,
18956161,Stylish Salamanca-Goya flat,132177161,Mayling,Salamanca,Goya,40.42751,-3.67739,Entire home/apt,175,7,299,2025-09-02,2.99,2,136,34,ESFCNT00002808800032669200000000000000000000000000003
18957739,Prosperidad,130902460,Grupo Huerta De Los Gayeros,Chamartín,Ciudad Jardín,40.44464,-3.67431,Entire home/apt,,7,44,2024-07-02,0.44,1,0,0,
18964851,Apartamento *** Gran via - Plaza España,15411311,Marta,Centro,Universidad,40.42502,-3.70818,Entire home/apt,105,2,151,2020-03-15,1.51,2,8,0,
18980025,Fantástico alojamiento en Diego de león,113673609,Pablo,Salamanca,Guindalera,40.43826,-3.6681,Private room,,365,0,,,1,0,0,
18982253,Luxury & super new apartment in Av. America,16423549,Virginia,Salamanca,Guindalera,40.43866,-3.67182,Entire home/apt,,1,1,2017-06-25,0.01,1,0,0,
18982814,Habitación doble en Calle Ferraz,104235882,Irene,Moncloa - Aravaca,Argüelles,40.42749,-3.72025,Private room,,1,0,,,1,0,0,
18993001,Incredible 2 bedroom apartment in city center. 1B.,877001,Antonio,Centro,Universidad,40.4267,-3.70953,Entire home/apt,393,2,39,2023-09-26,0.39,7,146,0,ESFCNT00002810800050910600000000000000000000000000009
18993060,Bright apartment in Madrid - Arganzuela,39847153,Diego,Arganzuela,Delicias,40.39339,-3.69142,Entire home/apt,,3,29,2022-09-12,0.29,1,0,0,
18993759,B1 H Habitación Apartamento Nuevo y Moderno,14032635,Carlos,Tetuán,Bellas Vistas,40.4495,-3.70722,Private room,75,10,0,,,20,358,0,
18996048,Nuevo Apartamento Premium en Glorieta de Bilbao,64720844,Salvador,Centro,Universidad,40.42887,-3.70391,Entire home/apt,150,180,0,,,1,358,0,
18997835,Habitación en plena malasaña,36129591,Esther,Centro,Universidad,40.42481,-3.70319,Private room,,1,3,2017-07-01,0.03,1,0,0,
19003056,BRIGHT NEW LOFT in PEDRO ZEROLO,124396611,Simma,Centro,Justicia,40.42209,-3.69986,Entire home/apt,,1,44,2018-01-15,0.44,2,0,0,
19006238,Loft Madrid,70466306,Josué Y Danny,Tetuán,Berruguete,40.45873,-3.70501,Entire home/apt,,2,3,2017-09-10,0.03,1,0,0,
19013324,Design apartment with 2 bdrs in the center. 2B.,877001,Antonio,Centro,Universidad,40.42486,-3.70906,Entire home/apt,393,2,121,2025-08-12,1.20,7,144,6,ESFCNT00002810800050912000000000000000000000000000005
19043049,Buhardilla en Chueca,17812618,Eva,Centro,Justicia,40.42386,-3.69759,Entire home/apt,,1,3,2017-07-02,0.03,1,0,0,
19046530,Downtown Madrid next to Cathedral and Royal Palace,5298015,Diego,Centro,Palacio,40.41244,-3.71161,Entire home/apt,64,30,346,2025-04-06,3.46,12,268,25,vt-3453
19047326,Greate Double Private Room in Madrid Center,132214458,Martin,Centro,Universidad,40.42607,-3.71046,Private room,,1,2,2017-07-04,0.02,1,0,0,
19051941,Cozy private room with breakfast included,132903896,Guillermo,Retiro,Ibiza,40.42118,-3.67611,Private room,,3,0,,,1,0,0,
19052185,Double Room in Chueca for Madrid World Pride,132988737,David,Centro,Justicia,40.4222,-3.69687,Private room,,2,0,,,1,0,0,
19054737,Plaza de Castilla,133009456,Godoy,Tetuán,Castillejos,40.45765,-3.6992,Private room,,2,0,,,1,0,0,
19054913,"Piso en el centro de Chueca, ideal para parejas",501229909,Natalia,Centro,Justicia,40.42433,-3.69883,Entire home/apt,80,5,228,2025-08-21,2.34,9,236,68,
19060650,BRIGHT NEW LOFT in INFANTAS STREET,124396611,Simma,Centro,Justicia,40.42143,-3.69944,Entire home/apt,,1,36,2018-01-15,0.36,2,0,0,
19067737,A. Habitación Privada Centro de Madrid,133112800,Enyel,Centro,Embajadores,40.41151,-3.70337,Private room,,2,2,2017-07-03,0.02,1,0,0,
19069869,"Habitación acogedora individual, en Madrid",43424967,Juana,Moncloa - Aravaca,Valdezarza,40.46866,-3.72181,Private room,35,2,59,2025-06-20,0.61,1,256,15,
19077473,Casa Bolero,26433915,Jorge,Arganzuela,Chopera,40.39842,-3.69841,Private room,,2,20,2020-03-01,0.20,1,0,0,
19082345,Cosy apartment - Plaza Callao + Gran Via,43272850,Laura Kaitlin,Centro,Universidad,40.42064,-3.70609,Entire home/apt,,2,0,,,1,0,0,
19089558,Piso acogedor en el retiro,121913781,Ines,Retiro,Ibiza,40.41926,-3.6771,Entire home/apt,,2,0,,,1,0,0,
19095342,Bright and centric. Visit Madrid waking. Wifi,14714896,Omaira,Centro,Palacio,40.40858,-3.71153,Entire home/apt,,2,499,2025-07-28,4.96,2,0,60,
19097150,Exclusive apartment with 2 bdrs in Malasaña. 3B.,877001,Antonio,Centro,Universidad,40.42716,-3.70733,Entire home/apt,393,2,53,2023-03-27,0.53,7,139,0,ESFCNT00002810800050914400000000000000000000000000001
19097752,Bright apartment with 2 bdrms in city center. 3A.,877001,Antonio,Centro,Universidad,40.42671,-3.70742,Entire home/apt,393,2,21,2023-11-26,0.21,7,148,0,ESFCNT00002810800050913700000000000000000000000000003
19098680,Great 2 bdrms apartment in the city center. 4B.,877001,Antonio,Centro,Universidad,40.42497,-3.70947,Entire home/apt,393,2,8,2021-12-08,0.08,7,147,0,ESFCNT00002810800050916800000000000000000000000000007
19109200,DOUBLE PRIVATE EXTERIOR ROOM TERRACE A/C,112271726,Mario,Moncloa - Aravaca,Argüelles,40.43126,-3.71824,Private room,,90,16,2024-09-01,0.16,78,0,0,
19109480,Piso 60 m2,58588704,Florin,Villaverde,San Andrés,40.34357,-3.71178,Entire home/apt,,1,0,,,1,0,0,
19109490,Toledino Silver Apartment - Barrio La Latina,40877988,Raul,Centro,Palacio,40.4117,-3.70856,Entire home/apt,110,2,444,2025-09-10,4.41,141,287,61,ESFCNT00002809100028841900000000000000000000000000001
19111892,Completely renewed design apartment,37454801,Maite,Chamartín,Castilla,40.4715,-3.68581,Entire home/apt,194,28,46,2025-06-01,0.51,1,180,10,
19112582,Alojamiento tranquilo con desayuno,111643890,Rosa,Chamartín,Castilla,40.47035,-3.67643,Private room,57,1,320,2025-08-31,3.19,2,45,62,ESHFNT00002811000050944400200000000000000000000000004
19112671,Plaza Mayor a Plenitud entre Botoneras y Gerona,40877988,Raul,Centro,Sol,40.41717,-3.70644,Entire home/apt,120,2,370,2025-09-01,3.70,141,203,59,ESFCNT00002809100045555200000000000000000000000000005
19115291,Precioso apartamento en Ventas//,115351358,Ana,Salamanca,Guindalera,40.43695,-3.66507,Entire home/apt,83,3,90,2025-09-08,0.90,1,44,22,VT-8901
19117571,"Típica corrala madrileña, acogedora y tranquila",133588020,Marina,Chamberí,Almagro,40.4375,-3.6995,Private room,,2,2,2017-08-27,0.02,1,0,0,
19118294,Piso en Chamberí,86356773,Natalia,Chamberí,Rios Rosas,40.44439,-3.70113,Private room,110,2,0,,,1,363,0,
19118395,BRIGHT STUDIO WITH POOL IN SALAMANCA DISTRICT,120066393,Lola,Salamanca,Lista,40.433115687693814,-3.6734799511052705,Entire home/apt,84,2,387,2025-08-30,3.89,22,283,46,
19120060,Cozy flat for a couple + wifi + computer,133611970,Joel,Puente de Vallecas,Numancia,40.40094,-3.66513,Entire home/apt,,3,7,2017-07-13,0.07,1,0,0,
19125045,EXCLUSIVE 3 BEDROOMS APARTMENT IN CENTRO/SOL,128990132,Roberto,Centro,Palacio,40.4152865,-3.7123158,Entire home/apt,,1,2,2019-12-02,0.03,4,0,0,VT-5612
19129234,Precioso Apartamento en Pleno Chueca,122183673,Pedro,Centro,Universidad,40.42257,-3.70084,Entire home/apt,,3,0,,,3,0,0,
19134734,Piso acogedor con terraza en el centro de Madrid,49716536,David,Chamberí,Trafalgar,40.43075,-3.70392,Private room,,2,2,2017-06-27,0.02,1,0,0,
19135262,Habitación doble precio por una persona,133742725,Maria,Chamberí,Vallehermoso,40.44516,-3.71096,Private room,54,2,35,2025-05-10,0.35,3,43,9,
19138077,Apartamento río 39,37691015,Jesus,Arganzuela,Imperial,40.41115,-3.72059,Entire home/apt,,1,3,2017-08-12,0.03,1,0,0,
19147255,Apartamento Madrid Centro,133711744,Miguel,Centro,Embajadores,40.4083,-3.69992,Entire home/apt,,1,6,2018-12-09,0.07,1,0,0,
19147632,Madrid in Style - Double room for 1 or 2 people,15617046,Ovidio,Chamartín,Prosperidad,40.44024,-3.67666,Private room,,2,37,2018-07-18,0.37,1,0,0,
19149799,"Precioso apartamento PALACIO REAL. 2 dorm, 2 baños",11872121,Iryna,Moncloa - Aravaca,Argüelles,40.42078,-3.71706,Entire home/apt,183,7,309,2025-09-07,3.08,3,92,39,ESFCNT00002810600077910900000000000000000000000000009
19151822,Casa plaza mayor,97075909,Ruben,Centro,Sol,40.41428,-3.70726,Entire home/apt,,6,0,,,1,0,0,
19155752,Stunning City Views Apt Plaza San Miguel Luxury,2864064,Nuba Gestion De,Centro,Palacio,40.41562,-3.70984,Entire home/apt,252,1,340,2025-08-28,3.40,20,315,44,VT3731
19156049,Bed and breakfast 1 -2 personas (solo mujeres ),52803269,Marta,Ciudad Lineal,San Juan Bautista,40.44991,-3.66208,Private room,,2,15,2018-05-17,0.15,1,0,0,
19158406,Wonderful cozy Malasaña Central,63199998,Alfred,Centro,Universidad,40.42881,-3.7057,Entire home/apt,,1,25,2025-03-29,0.39,2,0,1,
19160002,Habitación privada,124457750,Fausto,Chamartín,El Viso,40.44682,-3.67815,Private room,,1,0,,,1,0,0,
19169621,Studio in Chueca with air condioner,7179574,Mario,Centro,Justicia,40.42081,-3.69653,Entire home/apt,,2,1,2017-07-03,0.01,1,0,0,
19172122,Bright & Stylish 2BD 2BTH - CITY CENTRE,134063747,María Evangelina,Centro,Embajadores,40.41068,-3.69867,Entire home/apt,217,1,285,2025-08-30,2.85,1,307,29,ESFCNT00002811800040684800000000000000000000000000009
19172641,Habitación tranquila y acogedora en Chamberí,134083015,Inmaculada,Chamberí,Vallehermoso,40.44651,-3.7054,Private room,,2,1,2017-06-29,0.01,1,0,0,
19172863,Habitación Céntrica,75790349,Viviana,Chamberí,Gaztambide,40.4381470083102,-3.7149406199379857,Private room,25,4,1,2025-07-28,0.61,1,27,1,
19175300,Atocha Corner - Barrio de las Letras,112373304,Daniel,Centro,Cortes,40.41363,-3.6991,Entire home/apt,,1,319,2025-07-25,3.19,54,0,18,DR 06/054461.9/17
19175302,Atocha Boutique - Barrio de las Letras,112373304,Daniel,Centro,Cortes,40.41405,-3.70095,Entire home/apt,,1,140,2025-07-17,1.43,54,0,4,DR 06/054458.9/17
19175717,Casa Tita Coco-Lita. Luminosa y tranquila,15816070,Almudena,Centro,Cortes,40.41083,-3.69494,Entire home/apt,175,2,247,2025-09-01,2.51,1,137,37,VT 6881
19176012,Habitación 2 en zona tranquila y bien comunicada,123873639,Carmen,Usera,Orcasitas,40.37055,-3.71618,Private room,40,1,276,2025-09-08,2.76,2,207,42,
19176547,Lovely private room near the City Centre,134115383,Fernando,Tetuán,Cuatro Caminos,40.44883,-3.70131,Private room,,1,21,2018-12-30,0.21,1,0,0,
19181164,Lovely studio in the hart of Madrid,134157316,Alexandra,Centro,Sol,40.41481,-3.70411,Entire home/apt,,2,7,2018-11-05,0.08,1,0,0,
19185703,Piso amplio y luminoso con vistas Parque de Berlín,84019234,Raquel,Chamartín,Ciudad Jardín,40.44891,-3.67494,Entire home/apt,119,2,33,2025-08-09,0.33,1,43,5,
19191289,PLAZA II DE MAYO,1408525,Mad4Rent,Centro,Universidad,40.427085876464844,-3.7048020362854004,Entire home/apt,168,3,56,2025-08-23,0.58,75,132,3,ESFCNT00002810800041589600000000000000000000000000001
19194989,Moderno apartamento al lado de línea 1 de metro,14070517,Cristina,Tetuán,Bellas Vistas,40.45276,-3.70324,Entire home/apt,,2,1,2017-06-24,0.01,1,0,0,
19198435,Chueca Boutique,112373304,Daniel,Centro,Justicia,40.42243,-3.6998,Entire home/apt,,1,228,2025-01-16,2.27,54,0,9,
19206616,Stable Loft D,134388380,Naza,Centro,Embajadores,40.40763,-3.69893,Entire home/apt,104,2,181,2025-08-31,1.80,2,240,39,
19214684,Habitacion grande en Plaza Mayor,117427849,Clémence,Centro,Sol,40.41599,-3.70833,Private room,,1,0,,,1,0,0,
19217531,Habitación doble para mujeres en centro de Madrid,75150135,María,Chamberí,Gaztambide,40.43759,-3.71496,Private room,,2,0,,,13,365,0,
19219923,"Apartamento muy luminosos Chueca, Gran Via",28311528,Jose,Centro,Justicia,40.42057,-3.70013,Entire home/apt,,3,0,,,1,0,0,
19220121,Habitacion individual muy limpia para mujeres,75150135,María,Chamberí,Gaztambide,40.4357,-3.71685,Private room,66,1,9,2025-08-06,0.09,13,326,1,
19221797,Atocha Peatonal - Barrio de las Letras,112373304,Daniel,Centro,Cortes,40.41365,-3.69892,Entire home/apt,168,1,110,2025-07-08,1.13,54,1,7,VT-3367
19221798,Atocha Museos - Barrio de las Letras,112373304,Daniel,Centro,Cortes,40.41397,-3.70079,Entire home/apt,181,1,184,2025-08-22,1.89,54,1,9,VT-3369
19223483,Plaza en Habitación doble muy limpia.,75150135,María,Chamberí,Gaztambide,40.43559,-3.71495,Private room,72,2,1,2019-03-03,0.01,13,225,0,
19224699,Stable LoftC,134388380,Naza,Centro,Embajadores,40.40686449724799,-3.6987770735383814,Entire home/apt,88,2,196,2025-08-31,1.95,2,240,33,
19225389,PRECIOSO APARTAMENTO ARGUELLES,19227342,Gabriel,Chamberí,Gaztambide,40.43364,-3.71321,Entire home/apt,,2,2,2017-07-09,0.02,2,0,0,
19225802,"Retiro, Sol 10min metro, tiendas, bares, servicios",15512877,Asunción,Retiro,Adelfas,40.39794,-3.67064,Entire home/apt,223,2,38,2025-06-22,0.85,2,89,8,20231174637
19232945,Bedroom in shared apartment near Ventas,3537382,Juampa,Salamanca,Guindalera,40.43688,-3.66706,Private room,,3,0,,,1,0,0,
19235328,FAMILY GUEST HOUSE | PARKING - A/C - WIFI,134667286,Pedro,Salamanca,Fuente del Berro,40.42418,-3.66514,Entire home/apt,,2,40,2018-10-27,0.40,1,0,0,
19239133,Malasaña 2 de Mayo,134697385,Luis Carlos,Centro,Universidad,40.42789,-3.70392,Entire home/apt,,2,7,2017-08-25,0.07,1,0,0,
19247114,ONLY ROOM,134765355,Carlos,Chamberí,Gaztambide,40.43179,-3.71603,Private room,,2,0,,,1,0,0,
19253549,Newly renovated bedroom close the center of Madrid,128818407,Augusto,Arganzuela,Palos de Moguer,40.40441,-3.69423,Private room,,3,4,2018-10-24,0.05,1,0,0,
19255342,Piso,77429075,Sergio,Centro,Palacio,40.41123,-3.71147,Entire home/apt,,2,0,,,1,0,0,
19257877,Piso en Chueca !!,46479213,Raul A.,Centro,Justicia,40.42426,-3.69802,Entire home/apt,,2,1,2017-06-26,0.01,2,0,0,
19258149,Madrid Centro (Malasaña) Habitación doble - WiFi,134851409,Ismael,Centro,Universidad,40.42235,-3.70467,Private room,,1,1,2017-07-03,0.01,1,0,0,
19258503,Apartamento con piscina,2289663,Carlota,Ciudad Lineal,San Pascual,40.44624,-3.64768,Entire home/apt,,2,3,2017-07-01,0.03,1,0,0,
